,name,released_date,rating,votes,score
6642,Laggies,2014-10-24,R,43000.0,6.4
6643,Mad Max: Fury Road,2015-05-15,R,912000.0,8.1
6644,Avengers: Age of Ultron,2015-05-01,PG-13,777000.0,7.3
6645,Crimson Peak,2015-10-16,R,136000.0,6.5
6646,Furious 7,2015-04-03,PG-13,370000.0,7.1
6647,The Hateful Eight,2015-12-30,R,539000.0,7.8
6648,Ant-Man,2015-07-17,PG-13,595000.0,7.3
6649,Fifty Shades of Grey,2015-02-13,R,304000.0,4.1
6650,Sicario,2015-10-02,R,386000.0,7.6
6651,The Witch,2016-02-19,R,218000.0,6.9
6652,The Big Short,2015-12-23,R,381000.0,7.8
6653,Jurassic World,2015-06-12,PG-13,593000.0,7.0
6654,The Revenant,2016-01-08,R,729000.0,8.0
6655,The Martian,2015-10-02,PG-13,783000.0,8.0
6656,Room,2016-01-22,R,386000.0,8.1
6657,Inside Out,2015-06-19,PG,641000.0,8.1
6658,Spotlight,2015-11-20,R,435000.0,8.1
6659,American Ultra,2015-08-21,R,87000.0,6.1
6660,The Man from U.N.C.L.E.,2015-08-14,PG-13,286000.0,7.3
6661,Terminator Genisys,2015-07-01,PG-13,264000.0,6.3
6662,Cinderella,2015-03-13,PG,165000.0,6.9
6663,Star Wars: Episode VII - The Force Awakens,2015-12-18,PG-13,876000.0,7.8
6664,The Lobster,2015-10-16,R,230000.0,7.2
6665,Spectre,2015-11-06,PG-13,393000.0,6.8
6666,High-Rise,2016-04-28,R,40000.0,5.6
6667,Legend,2015-11-20,R,164000.0,6.9
6668,Chappie,2015-03-06,R,235000.0,6.8
6669,Knock Knock,2015-10-09,R,87000.0,4.9
6670,In the Heart of the Sea,2015-12-11,PG-13,128000.0,6.9
6671,The Bronze,2016-03-18,R,11000.0,6.1
6672,The Intern,2015-09-25,PG-13,231000.0,7.1
6673,The Hunger Games: Mockingjay - Part 2,2015-11-20,PG-13,297000.0,6.6
6674,Everest,2015-09-25,PG-13,205000.0,7.1
6675,Blackhat,2015-01-16,R,56000.0,5.4
6676,Spy,2015-06-05,R,234000.0,7.0
6677,Fantastic Four,2015-08-07,PG-13,156000.0,4.2
6678,Mission: Impossible - Rogue Nation,2015-07-31,PG-13,350000.0,7.4
6679,The Visit,2015-09-11,PG-13,119000.0,6.2
6680,Vacation,2015-07-29,R,103000.0,6.1
6681,Creed,2015-11-25,PG-13,254000.0,7.6
6682,The Age of Adaline,2015-04-24,PG-13,160000.0,7.2
6683,Black Mass,2015-09-18,R,171000.0,6.9
6684,Focus,2015-02-27,R,226000.0,6.6
6685,Home,2015-03-27,PG,95000.0,6.6
6686,Jupiter Ascending,2015-02-06,PG-13,182000.0,5.3
6687,I Saw the Light,2016-04-01,R,6700.0,5.8
6688,Minions,2015-07-10,PG,218000.0,6.4
6689,Pitch Perfect 2,2015-05-15,PG-13,146000.0,6.4
6690,San Andreas,2015-05-29,PG-13,219000.0,6.1
6691,Trainwreck,2015-07-17,R,132000.0,6.2
6692,Tomorrowland,2015-05-22,PG,175000.0,6.4
6693,Bridge of Spies,2015-10-16,PG-13,295000.0,7.6
6694,The Danish Girl,2016-01-22,R,170000.0,7.1
6695,The Divergent Series: Insurgent,2015-03-20,PG-13,223000.0,6.2
6696,Straight Outta Compton,2015-08-14,R,185000.0,7.8
6697,Carol,2016-01-15,R,120000.0,7.2
6698,No Escape,2015-08-26,R,81000.0,6.8
6699,The Boy Next Door,2015-01-23,R,40000.0,4.7
6700,Southpaw,2015-07-24,R,223000.0,7.4
6701,The Dressmaker,2015-10-29,R,56000.0,7.1
6702,Maze Runner: The Scorch Trials,2015-09-18,PG-13,230000.0,6.3
6703,Lost and Love,2015-03-20,R,620.0,6.4
6704,The Last Witch Hunter,2015-10-23,PG-13,98000.0,6.0
6705,Green Room,2016-05-13,R,112000.0,7.0
6706,Burnt,2015-10-30,R,110000.0,6.6
6707,The Good Dinosaur,2015-11-25,PG,106000.0,6.7
6708,Far from the Madding Crowd,2015-05-22,PG-13,47000.0,7.1
6709,The Invitation,2016-04-08,Not Rated,100000.0,6.6
6710,The Gift,2015-08-07,R,145000.0,7.0
6711,Point Break,2015-12-25,PG-13,60000.0,5.3
6712,Get Hard,2015-03-27,R,127000.0,6.0
6713,Hitman: Agent 47,2015-08-21,R,87000.0,5.7
6714,Entourage,2015-06-03,R,77000.0,6.6
6715,Steve Jobs,2015-10-23,R,160000.0,7.2
6716,Scouts Guide to the Zombie Apocalypse,2015-10-30,R,47000.0,6.3
6717,Hardcore Henry,2016-04-08,R,90000.0,6.7
6718,Joy,2015-12-25,PG-13,131000.0,6.6
6719,Masterminds,2016-09-30,PG-13,52000.0,5.8
6720,Brooklyn,2015-11-25,PG-13,135000.0,7.5
6721,Youth,2015-12-04,R,74000.0,7.3
6722,Self/less,2015-07-10,PG-13,93000.0,6.5
6723,Ted 2,2015-06-26,R,191000.0,6.3
6724,Pan,2015-10-09,PG,62000.0,5.7
6725,Pixels,2015-07-24,PG-13,135000.0,5.5
6726,Demolition,2016-04-08,R,93000.0,7.0
6727,Macbeth,2015-12-11,R,54000.0,6.6
6728,Daddy's Home,2015-12-25,PG-13,112000.0,6.2
6729,Run All Night,2015-03-13,R,105000.0,6.6
6730,Mr. Right,2016-04-08,R,52000.0,6.4
6731,Magic Mike XXL,2015-07-01,R,53000.0,5.6
6732,The DUFF,2015-02-20,PG-13,87000.0,6.5
6733,Trumbo,2015-11-27,R,78000.0,7.5
6734,Hotel Transylvania 2,2015-09-25,PG,113000.0,6.7
6735,Knight of Cups,2016-03-04,R,26000.0,5.7
6736,The Stanford Prison Experiment,2015-07-17,R,40000.0,6.9
6737,The Longest Ride,2015-04-10,PG-13,79000.0,7.1
6738,Victor Frankenstein,2015-11-25,PG-13,54000.0,6.0
6739,Insidious: Chapter 3,2015-06-05,PG-13,97000.0,6.1
6740,Goosebumps,2015-10-16,PG,83000.0,6.3
6741,Aloha,2015-05-29,PG-13,64000.0,5.4
6742,Baahubali: The Beginning,2015-07-09,Not Rated,107000.0,8.0
6743,A Bigger Splash,2016-05-13,R,28000.0,6.4
6744,The Wedding Ringer,2015-01-16,R,72000.0,6.6
6745,Sisters,2015-12-18,R,64000.0,6.0
6746,Secret in Their Eyes,2015-11-20,PG-13,46000.0,6.3
6747,Irrational Man,2015-08-07,R,60000.0,6.6
6748,Wild Card,2015-01-14,R,53000.0,5.6
6749,Paper Towns,2015-07-24,PG-13,98000.0,6.2
6750,The Lady in the Van,2016-02-26,PG-13,27000.0,6.7
6751,The SpongeBob Movie: Sponge Out of Water,2015-02-06,PG,51000.0,6.0
6752,Child 44,2015-04-17,R,68000.0,6.5
6753,The Wave,2015-08-28,R,35000.0,6.7
6754,A Man Called Ove,2016-09-30,PG-13,50000.0,7.7
6755,Beasts of No Nation,2015-10-16,TV-MA,76000.0,7.7
6756,Me and Earl and the Dying Girl,2015-07-01,PG-13,126000.0,7.7
6757,Sleeping with Other People,2015-08-12,R,42000.0,6.5
6758,Concussion,2015-12-25,PG-13,89000.0,7.1
6759,The Diary of a Teenage Girl,2015-08-28,R,30000.0,6.9
6760,Mustang,2015-06-17,PG-13,37000.0,7.6
6761,The Walk,2015-10-09,PG,123000.0,7.3
6762,Tangerine,2015-07-10,R,28000.0,7.1
6763,A Walk in the Woods,2015-09-02,R,26000.0,6.4
6764,Sinister 2,2015-08-21,R,50000.0,5.3
6765,Summertime,2015-08-19,Not Rated,4500.0,6.7
6766,Anomalisa,2016-03-11,R,68000.0,7.3
6767,The Blackcoat's Daughter,2017-02-16,R,20000.0,5.9
6768,Mississippi Grind,2015-08-13,R,22000.0,6.4
6769,Drishyam,2015-07-31,Not Rated,75000.0,8.2
6770,Attack on Titan Part 1,2015-08-01,Not Rated,13000.0,5.0
6771,Woman in Gold,2015-04-10,PG-13,56000.0,7.3
6772,Eddie the Eagle,2016-02-26,PG-13,88000.0,7.4
6773,Eye in the Sky,2016-04-01,R,81000.0,7.3
6774,The Second Best Exotic Marigold Hotel,2015-03-06,PG,32000.0,6.6
6775,Tumbledown,2016-02-05,R,6800.0,6.2
6776,Poltergeist,2015-05-22,PG-13,56000.0,4.9
6777,The Meddler,2016-06-03,PG-13,12000.0,6.3
6778,We Are Your Friends,2015-08-28,R,37000.0,6.2
6779,Into the Forest,2016-07-29,R,20000.0,5.8
6780,Grandma,2015-09-18,R,15000.0,6.7
6781,Bajirao Mastani,2015-12-18,Not Rated,32000.0,7.3
6782,By the Sea,2015-12-09,R,19000.0,5.3
6783,Mortdecai,2015-01-23,R,69000.0,5.5
6784,I'll See You in My Dreams,2015-05-15,PG-13,7100.0,6.7
6785,Maggie,2015-05-08,PG-13,43000.0,5.6
6786,Project Almanac,2015-01-30,PG-13,77000.0,6.4
6787,Regression,2015-10-02,R,38000.0,5.7
6788,True Story,2015-04-17,R,65000.0,6.3
6789,The Man Who Knew Infinity,2016-04-29,PG-13,53000.0,7.2
6790,The Transporter Refueled,2015-09-04,PG-13,40000.0,5.2
6791,Z for Zachariah,2015-08-13,PG-13,29000.0,6.0
6792,Equals,2016-05-26,PG-13,29000.0,6.1
6793,Dope,2015-06-19,R,82000.0,7.2
6794,Land of Mine,2015-12-03,R,38000.0,7.8
6795,Hot Pursuit,2015-05-08,PG-13,49000.0,5.2
6796,Krampus,2015-12-04,PG-13,66000.0,6.2
6797,Bajrangi Bhaijaan,2015-07-17,Not Rated,79000.0,8.0
6798,The Lure,2015-12-25,Not Rated,7200.0,6.3
6799,The Gunman,2015-03-20,R,40000.0,5.8
6800,The Night Before,2015-11-20,R,68000.0,6.4
6801,90 Minutes in Heaven,2015-09-11,PG-13,3500.0,4.8
6802,Tale of Tales,2016-04-22,R,27000.0,6.4
6803,Ip Man 3,2015-12-24,PG-13,51000.0,7.1
6804,"McFarland, USA",2015-02-20,PG,36000.0,7.4
6805,Strange Magic,2015-01-23,PG,10000.0,5.8
6806,The Peanuts Movie,2015-11-06,G,43000.0,7.1
6807,Rock the Kasbah,2015-10-23,R,11000.0,5.5
6808,The Sea of Trees,2016-08-26,PG-13,15000.0,6.1
6809,Alvin and the Chipmunks: The Road Chip,2015-12-18,PG,18000.0,5.0
6810,The Lazarus Effect,2015-02-27,PG-13,42000.0,5.2
6811,Love the Coopers,2015-11-13,PG-13,22000.0,5.8
6812,The 33,2015-11-13,PG-13,37000.0,6.9
6813,The Little Prince,2016-08-05,PG,58000.0,7.7
6814,Louder Than Bombs,2015-10-02,R,12000.0,6.6
6815,The Gallows,2015-07-10,R,20000.0,4.3
6816,The Ones Below,2016-05-27,R,9700.0,6.1
6817,Southbound,2016-02-09,R,17000.0,5.9
6818,Men & Chicken,2015-02-05,Not Rated,11000.0,6.7
6819,Hyena Road,2015-10-09,R,7300.0,6.5
6820,Slow West,2015-04-16,R,44000.0,6.9
6821,The End of the Tour,2015-11-12,R,29000.0,7.3
6822,Cop Car,2015-08-07,R,31000.0,6.3
6823,The Daughter,2017-01-27,R,4900.0,6.6
6824,Jem and the Holograms,2015-10-23,PG,7500.0,4.2
6825,Cemetery of Splendor,2015-09-02,Unrated,4400.0,6.8
6826,Captive,2015-09-18,PG-13,6500.0,5.4
6827,Our Brand Is Crisis,2015-10-30,R,21000.0,6.1
6828,Unfinished Business,2015-03-06,R,33000.0,5.4
6829,Hot Tub Time Machine 2,2015-02-20,R,38000.0,5.1
6830,Turbo Kid,2015-08-28,Not Rated,27000.0,6.7
6831,The Overnight,2015-06-19,R,16000.0,6.1
6832,"Hello, My Name Is Doris",2016-04-01,R,19000.0,6.6
6833,Ricki and the Flash,2015-08-07,PG-13,23000.0,5.9
6834,Danny Collins,2015-04-10,R,30000.0,7.0
6835,Son of Saul,2015-06-11,R,46000.0,7.5
6836,Mr. Holmes,2015-07-24,PG,62000.0,6.9
6837,Empire of Lust,2015-03-05,R,465.0,6.0
6838,Paul Blart: Mall Cop 2,2015-04-17,PG,35000.0,4.4
6839,Remember,2015-12-17,R,24000.0,7.5
6840,War Room,2015-08-28,PG,14000.0,6.5
6841,Dragon Blade,2015-09-04,R,19000.0,6.0
6842,45 Years,2015-08-28,R,32000.0,7.1
6843,Mother's Day,2016-04-29,PG-13,35000.0,5.7
6844,Suicide Squad,2016-08-05,PG-13,625000.0,5.9
6845,The Magnificent Seven,2016-09-23,PG-13,191000.0,6.9
6846,Captain America: Civil War,2016-05-06,PG-13,694000.0,7.8
6847,Warcraft,2016-06-10,PG-13,249000.0,6.8
6848,Deadpool,2016-02-12,R,932000.0,8.0
6849,Doctor Strange,2016-11-04,PG-13,628000.0,7.5
6850,Split,2017-01-20,PG-13,446000.0,7.3
6851,Me Before You,2016-06-03,PG-13,220000.0,7.4
6852,Don't Breathe,2016-08-26,R,235000.0,7.1
6853,Lady Macbeth,2017-07-14,R,21000.0,6.8
6854,Moana,2016-11-23,PG,289000.0,7.6
6855,Arrival,2016-11-11,PG-13,621000.0,7.9
6856,X-Men: Apocalypse,2016-05-27,PG-13,404000.0,6.9
6857,Captain Fantastic,2016-07-29,R,201000.0,7.9
6858,Star Trek Beyond,2016-07-22,PG-13,234000.0,7.0
6859,Sing,2016-12-21,PG,140000.0,7.1
6860,La La Land,2016-12-25,PG-13,527000.0,8.0
6861,The Conjuring 2,2016-06-10,R,242000.0,7.3
6862,Passengers,2016-12-21,PG-13,364000.0,7.0
6863,Zootopia,2016-03-04,PG,450000.0,8.0
6864,The Huntsman: Winter's War,2016-04-22,PG-13,101000.0,6.1
6865,Hacksaw Ridge,2016-11-04,R,457000.0,8.1
6866,The Handmaiden,2016-06-01,Not Rated,123000.0,8.1
6867,13 Hours,2016-01-15,R,126000.0,7.3
6868,Nocturnal Animals,2016-12-09,R,248000.0,7.5
6869,Rogue One: A Star Wars Story,2016-12-16,PG-13,572000.0,7.8
6870,Batman v Superman: Dawn of Justice,2016-03-25,PG-13,655000.0,6.4
6871,Your Name.,2017-04-07,TV-PG,215000.0,8.4
6872,Kung Fu Panda 3,2016-01-29,PG,141000.0,7.1
6873,The Nice Guys,2016-05-20,R,294000.0,7.4
6874,Independence Day: Resurgence,2016-06-24,PG-13,171000.0,5.2
6875,Raw,2017-03-15,R,64000.0,7.0
6876,Miss Peregrine's Home for Peculiar Children,2016-09-30,PG-13,160000.0,6.7
6877,Fantastic Beasts and Where to Find Them,2016-11-18,PG-13,422000.0,7.3
6878,Train to Busan,2016-07-20,Not Rated,181000.0,7.6
6879,Resident Evil: The Final Chapter,2017-01-27,R,87000.0,5.5
6880,Criminal,2016-04-15,R,62000.0,6.3
6881,Underworld: Blood Wars,2017-01-06,R,72000.0,5.8
6882,The Shallows,2016-06-24,PG-13,124000.0,6.3
6883,Hidden Figures,2017-01-06,PG,209000.0,7.8
6884,Sausage Party,2016-08-12,R,181000.0,6.1
6885,The Girl on the Train,2016-10-07,R,176000.0,6.5
6886,Hell or High Water,2016-08-26,R,211000.0,7.6
6887,The Purge: Election Year,2016-07-01,R,93000.0,6.0
6888,Ghostbusters,2016-07-15,PG-13,209000.0,6.7
6889,The Accountant,2016-10-14,R,271000.0,7.3
6890,The Neon Demon,2016-06-24,R,87000.0,6.2
6891,Moonlight,2016-11-18,R,284000.0,7.4
6892,Jason Bourne,2016-07-29,PG-13,213000.0,6.6
6893,Manchester by the Sea,2016-12-16,R,257000.0,7.8
6894,Central Intelligence,2016-06-17,PG-13,166000.0,6.3
6895,War Dogs,2016-08-19,R,188000.0,7.1
6896,The Legend of Tarzan,2016-07-01,PG-13,168000.0,6.2
6897,Silence,2017-01-13,R,104000.0,7.2
6898,American Honey,2016-10-14,R,40000.0,7.0
6899,Gods of Egypt,2016-02-26,PG-13,110000.0,5.4
6900,Hunt for the Wilderpeople,2016-07-01,PG-13,118000.0,7.9
6901,The Founder,2017-01-20,PG-13,134000.0,7.2
6902,Inferno,2016-10-28,PG-13,165000.0,6.2
6903,Now You See Me 2,2016-06-10,PG-13,260000.0,6.5
6904,Miss Sloane,2016-12-09,R,68000.0,7.5
6905,The Jungle Book,2016-04-15,PG,264000.0,7.4
6906,10 Cloverfield Lane,2016-03-11,PG-13,300000.0,7.2
6907,The Lost City of Z,2017-04-21,PG-13,83000.0,6.6
6908,Finding Dory,2016-06-17,PG,250000.0,7.3
6909,Lion,2017-01-06,PG-13,221000.0,8.0
6910,Lights Out,2016-07-22,PG-13,119000.0,6.3
6911,Meet the Blacks,2016-04-01,R,36000.0,4.8
6912,Allied,2016-11-23,R,146000.0,7.1
6913,Jack Reacher: Never Go Back,2016-10-21,PG-13,144000.0,6.1
6914,Bridget Jones's Baby,2016-09-16,R,71000.0,6.5
6915,How to Be Single,2016-02-12,R,83000.0,6.1
6916,Snowden,2016-09-16,R,143000.0,7.3
6917,Dangal,2016-12-21,Not Rated,167000.0,8.4
6918,The Bad Batch,2017-06-23,R,28000.0,5.3
6919,Triple 9,2016-02-26,R,69000.0,6.3
6920,Deepwater Horizon,2016-09-30,PG-13,157000.0,7.1
6921,The Choice,2016-02-05,PG-13,37000.0,6.6
6922,Sully,2016-09-09,PG-13,248000.0,7.4
6923,Morgan,2016-09-02,R,41000.0,5.8
6924,Pride and Prejudice and Zombies,2016-02-05,PG-13,53000.0,5.8
6925,The Infiltrator,2016-07-13,R,71000.0,7.0
6926,The Edge of Seventeen,2016-11-18,R,110000.0,7.3
6927,A Cure for Wellness,2017-02-17,R,90000.0,6.4
6928,London Has Fallen,2016-03-04,R,149000.0,5.9
6929,Dirty Grandpa,2016-01-22,R,117000.0,5.9
6930,"Hail, Caesar!",2016-02-05,PG-13,127000.0,6.3
6931,The 5th Wave,2016-01-22,PG-13,103000.0,5.2
6932,Trolls,2016-11-04,PG,75000.0,6.5
6933,Allegiant,2016-03-18,PG-13,113000.0,5.7
6934,Paterson,2016-12-28,R,74000.0,7.4
6935,Swiss Army Man,2016-07-01,R,109000.0,7.0
6936,The Great Wall,2017-02-17,PG-13,128000.0,5.9
6937,Mike and Dave Need Wedding Dates,2016-07-08,R,85000.0,6.0
6938,Bad Moms,2016-07-29,R,117000.0,6.2
6939,Collateral Beauty,2016-12-16,PG-13,95000.0,6.8
6940,The Boy,2016-01-22,PG-13,84000.0,6.0
6941,Fences,2016-12-25,PG-13,101000.0,7.2
6942,Alice Through the Looking Glass,2016-05-27,PG,98000.0,6.2
6943,The Brothers Grimsby,2016-03-11,R,96000.0,6.2
6944,Ice Age: Collision Course,2016-07-22,PG,60000.0,5.7
6945,Patriots Day,2017-01-13,R,96000.0,7.4
6946,Keeping Up with the Joneses,2016-10-21,PG-13,60000.0,5.9
6947,Genius,2016-06-10,PG-13,19000.0,6.6
6948,The Secret Life of Pets,2016-07-08,PG,188000.0,6.5
6949,Popstar: Never Stop Never Stopping,2016-06-03,R,57000.0,6.7
6950,Goldstone,2016-07-07,R,5100.0,6.5
6951,20th Century Women,2017-01-20,R,42000.0,7.3
6952,Assassin's Creed,2016-12-21,PG-13,190000.0,5.7
6953,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,PG-13,87000.0,6.0
6954,White Girl,2016-12-01,Not Rated,10000.0,5.7
6955,Everybody Wants Some!!,2016-04-07,R,53000.0,6.9
6956,The Take,2016-11-18,R,40000.0,6.3
6957,The Finest Hours,2016-01-29,PG-13,63000.0,6.8
6958,Greater,2016-08-26,PG,5300.0,7.3
6959,The Love Witch,2017-03-10,Unrated,14000.0,6.2
6960,The Belko Experiment,2017-03-17,R,46000.0,6.1
6961,The BFG,2016-07-01,PG,80000.0,6.4
6962,Zoolander 2,2016-02-12,PG-13,66000.0,4.7
6963,Midnight Special,2016-04-21,PG-13,77000.0,6.6
6964,The Angry Birds Movie,2016-05-20,PG,84000.0,6.3
6965,Live by Night,2017-01-13,R,54000.0,6.4
6966,Nerve,2016-07-27,PG-13,120000.0,6.5
6967,Mechanic: Resurrection,2016-08-26,R,79000.0,5.7
6968,Sing Street,2016-03-17,PG-13,88000.0,7.9
6969,The Light Between Oceans,2016-09-02,PG-13,54000.0,7.2
6970,Shin Godzilla,2016-07-29,Not Rated,25000.0,6.8
6971,Why Him?,2016-12-23,R,104000.0,6.2
6972,Miracles from Heaven,2016-03-16,PG,23000.0,7.1
6973,Colossal,2017-04-21,R,61000.0,6.2
6974,Free Fire,2017-04-21,R,44000.0,6.4
6975,The Void,2017-04-07,Not Rated,33000.0,5.9
6976,The Exception,2017-06-02,R,12000.0,6.8
6977,Neighbors 2: Sorority Rising,2016-05-20,R,116000.0,5.7
6978,Ben-Hur,2016-08-19,PG-13,43000.0,5.7
6979,Free State of Jones,2016-06-24,R,55000.0,6.9
6980,Jackie,2016-12-02,R,75000.0,6.7
6981,Gold,2017-01-27,R,60000.0,6.7
6982,Pete's Dragon,2016-08-12,PG,55000.0,6.7
6983,31,2016-09-16,R,19000.0,5.1
6984,Keanu,2016-04-29,R,47000.0,6.3
6985,Goat,2016-09-23,R,7500.0,5.7
6986,Storks,2016-09-23,PG,58000.0,6.8
6987,A Monster Calls,2017-01-06,PG-13,83000.0,7.5
6988,Anthropoid,2016-09-09,R,45000.0,7.2
6989,Kubo and the Two Strings,2016-08-19,PG,121000.0,7.8
6990,Café Society,2016-08-05,PG-13,73000.0,6.6
6991,Blair Witch,2016-09-16,R,43000.0,5.0
6992,The Salesman,2016-08-31,PG-13,54000.0,7.8
6993,In a Valley of Violence,2016-10-21,R,17000.0,6.0
6994,Ratchet & Clank,2016-04-29,PG,10000.0,5.6
6995,Risen,2016-02-19,PG-13,26000.0,6.3
6996,Rules Don't Apply,2016-11-23,PG-13,10000.0,5.7
6997,Office Christmas Party,2016-12-09,R,72000.0,5.9
6998,Better Watch Out,2017-11-09,R,33000.0,6.5
6999,Florence Foster Jenkins,2016-08-12,PG-13,52000.0,6.8
7000,Batman: The Killing Joke,2016-07-25,R,52000.0,6.4
7001,Leap!,2017-08-25,PG,21000.0,6.8
7002,The Untamed,2017-07-21,Not Rated,5000.0,6.1
7003,A Hologram for the King,2016-04-28,R,42000.0,6.1
7004,Ouija: Origin of Evil,2016-10-21,PG-13,56000.0,6.1
7005,All I See Is You,2017-10-27,R,11000.0,5.4
7006,The Forest,2016-01-08,PG-13,41000.0,4.8
7007,Money Monster,2016-05-13,R,96000.0,6.5
7008,Monster Trucks,2017-01-13,PG,16000.0,5.7
7009,The Hollars,2016-08-26,PG-13,12000.0,6.6
7010,Fifty Shades of Black,2016-01-29,R,20000.0,3.5
7011,Toni Erdmann,2016-12-25,R,46000.0,7.4
7012,Their Finest,2017-04-07,R,19000.0,6.8
7013,My Big Fat Greek Wedding 2,2016-03-25,PG-13,29000.0,6.0
7014,Billy Lynn's Long Halftime Walk,2016-11-18,R,22000.0,6.2
7015,Personal Shopper,2017-03-10,R,37000.0,6.1
7016,Our Kind of Traitor,2016-05-13,R,21000.0,6.2
7017,Love & Friendship,2016-06-03,PG,24000.0,6.4
7018,Bleed for This,2016-11-18,R,26000.0,6.8
7019,Whiskey Tango Foxtrot,2016-03-04,R,51000.0,6.6
7020,Loving,2016-11-04,PG-13,33000.0,7.0
7021,"I, Daniel Blake",2017-06-09,R,56000.0,7.9
7022,Sanam Teri Kasam,2016-02-05,Not Rated,11000.0,7.5
7023,Pet,2016-12-02,R,16000.0,5.7
7024,Kingsglaive: Final Fantasy XV,2016-07-09,PG-13,21000.0,6.8
7025,Mr. Church,2016-11-11,PG-13,27000.0,7.7
7026,Hands of Stone,2016-08-26,R,16000.0,6.6
7027,Ae Dil Hai Mushkil,2016-10-28,Not Rated,22000.0,5.8
7028,Denial,2016-10-21,PG-13,20000.0,6.7
7029,Carrie Pilby,2017-04-04,Not Rated,9800.0,6.7
7030,Ride Along 2,2016-01-15,PG-13,55000.0,5.9
7031,Pink,2016-09-16,Not Rated,41000.0,8.1
7032,Under the Shadow,2016-10-07,PG-13,25000.0,6.9
7033,Rock Dog,2017-02-24,PG,4900.0,6.0
7034,Race,2016-02-19,PG-13,36000.0,7.1
7035,A United Kingdom,2017-02-10,PG-13,15000.0,6.9
7036,Julieta,2016-12-21,R,30000.0,7.1
7037,American Pastoral,2016-10-21,R,16000.0,6.1
7038,Buster's Mal Heart,2017-05-23,Unrated,9400.0,6.2
7039,Complete Unknown,2016-08-26,R,5800.0,5.4
7040,This Beautiful Fantastic,2018-02-19,PG,10000.0,6.9
7041,Incarnate,2016-12-02,PG-13,12000.0,5.3
7042,The Innocents,2016-02-10,PG-13,10000.0,7.3
7043,Thor: Ragnarok,2017-11-03,PG-13,628000.0,7.9
7044,Darkest Hour,2017-12-22,PG-13,179000.0,7.4
7045,The Hitman's Bodyguard,2017-08-18,R,203000.0,6.9
7046,It,2017-09-08,R,478000.0,7.3
7047,Spider-Man: Homecoming,2017-07-07,PG-13,540000.0,7.4
7048,Blade Runner 2049,2017-10-06,R,486000.0,8.0
7049,Guardians of the Galaxy Vol. 2,2017-05-05,PG-13,596000.0,7.6
7050,The Greatest Showman,2017-12-20,PG,251000.0,7.6
7051,Jumanji: Welcome to the Jungle,2017-12-20,PG-13,336000.0,6.9
7052,Baywatch,2017-05-25,R,170000.0,5.5
7053,Call Me by Your Name,2018-01-19,R,228000.0,7.9
7054,Home Again,2017-09-08,PG-13,30000.0,5.8
7055,The Fate of the Furious,2017-04-14,PG-13,214000.0,6.6
7056,Get Out,2017-02-24,R,517000.0,7.7
7057,Dunkirk,2017-07-21,PG-13,582000.0,7.8
7058,Coco,2017-11-22,PG,417000.0,8.4
7059,Baby Driver,2017-06-28,R,466000.0,7.6
7060,The Boss Baby,2017-03-31,PG,114000.0,6.3
7061,Logan,2017-03-03,R,674000.0,8.1
7062,Wonder Woman,2017-06-02,PG-13,600000.0,7.4
7063,Alien: Covenant,2017-05-19,R,261000.0,6.4
7064,John Wick: Chapter 2,2017-02-10,R,385000.0,7.5
7065,Wonder,2017-11-17,PG,150000.0,8.0
7066,Justice League,2017-11-17,PG-13,418000.0,6.1
7067,Mother!,2017-09-15,R,200000.0,6.6
7068,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-26,PG-13,275000.0,6.5
7069,The Shape of Water,2017-12-22,R,386000.0,7.3
7070,Disobedience,2018-04-27,R,27000.0,6.6
7071,Kong: Skull Island,2017-03-10,PG-13,293000.0,6.6
7072,Beauty and the Beast,2017-03-17,PG,283000.0,7.1
7073,Kingsman: The Golden Circle,2017-09-22,R,286000.0,6.7
7074,"Three Billboards Outside Ebbing, Missouri",2017-12-01,R,456000.0,8.1
7075,Star Wars: Episode VIII - The Last Jedi,2017-12-15,PG-13,581000.0,7.0
7076,Beast,2018-05-11,R,11000.0,6.8
7077,"I, Tonya",2018-01-19,R,193000.0,7.5
7078,Atomic Blonde,2017-07-28,R,182000.0,6.7
7079,Wind River,2017-08-18,R,217000.0,7.7
7080,Murder on the Orient Express,2017-11-10,PG-13,221000.0,6.5
7081,King Arthur: Legend of the Sword,2017-05-12,PG-13,200000.0,6.7
7082,Lady Bird,2017-12-01,R,254000.0,7.4
7083,The Killing of a Sacred Deer,2017-11-03,R,132000.0,7.0
7084,Logan Lucky,2017-08-18,PG-13,137000.0,7.0
7085,Fifty Shades Darker,2017-02-10,R,95000.0,4.6
7086,Happy Death Day,2017-10-13,PG-13,124000.0,6.6
7087,Transformers: The Last Knight,2017-06-21,PG-13,140000.0,5.2
7088,Good Time,2017-08-25,R,100000.0,7.4
7089,Ghost in the Shell,2017-03-31,PG-13,202000.0,6.3
7090,Hampstead,2019-06-14,PG-13,5400.0,6.0
7091,Molly's Game,2018-01-05,R,153000.0,7.4
7092,Hostiles,2018-01-26,R,76000.0,7.2
7093,Valerian and the City of a Thousand Planets,2017-07-21,PG-13,168000.0,6.5
7094,The Dark Tower,2017-08-04,PG-13,131000.0,5.6
7095,Pitch Perfect 3,2017-12-22,PG-13,58000.0,5.8
